route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100001,121403,562518409,"Kinnear Seattle Center W","",0,7834935,11001004,0,101,1,1
100001,121403,562518429,"Downtown Seattle","",1,7834935,20001002,0,101,1,1
100001,121403,562518439,"Kinnear Seattle Center W","",0,7834926,11001004,0,101,1,1
100001,121403,562518469,"Kinnear Seattle Center W","",0,7834937,11001003,0,101,1,1
100001,121403,562518499,"Kinnear Seattle Center W","",0,7834940,11001004,0,101,1,1
100001,121403,562518509,"Kinnear Seattle Center W","",0,7834938,11001003,0,101,1,1
100001,121403,562518519,"Downtown Seattle","",1,7834926,20001002,0,101,1,1
100001,121403,562518539,"Kinnear Seattle Center W","",0,7834939,11001003,0,101,1,1
100001,121403,562518559,"Downtown Seattle","",1,7834937,20001002,0,101,1,1
100001,121403,562518579,"Kinnear Seattle Center W","",0,7834941,11001003,0,101,1,1
100001,121403,562518609,"Downtown Seattle","",1,7834940,20001002,0,101,1,1
100001,121403,562518619,"Downtown Seattle","",1,7834938,20001002,0,101,1,1
100001,121403,562518639,"Kinnear Seattle Center W","",0,7834927,11001003,0,101,1,1
100001,121403,562518659,"Kinnear Seattle Center W","",0,7834935,11001003,0,101,1,1
100001,121403,562518669,"Kinnear Seattle Center W","",0,7834942,11001003,0,101,1,1
100001,121403,562518679,"Downtown Seattle","",1,7834939,20001002,0,101,1,1
100001,121403,562518709,"Downtown Seattle","",1,7834941,20001002,0,101,1,1
100001,121403,562518739,"Downtown Seattle","",1,7834927,20001002,0,101,1,1
100001,121403,562518759,"Downtown Seattle","",1,7834935,20001002,0,101,1,1
100001,121403,562518779,"Kinnear Seattle Center W","",0,7834937,11001003,0,101,1,1
100001,121403,562518799,"Kinnear Seattle Center W","",0,7834926,11001003,0,101,1,1
100001,121403,562518819,"Kinnear Seattle Center W","",0,7834940,11001003,0,101,1,1
100001,121403,562518829,"Downtown Seattle","",1,7834942,20001002,0,101,1,1
100001,121403,562518849,"Downtown Seattle","",1,7834926,20001002,0,101,1,1
100001,121403,562518879,"Kinnear Seattle Center W","",0,7834938,11001003,0,101,1,1
100001,121403,562518889,"Kinnear Seattle Center W","",0,7834943,11001003,0,101,1,1
100001,121403,562518899,"Downtown Seattle","",1,7834937,20001002,0,101,1,1
100001,121403,562518939,"Kinnear Seattle Center W","",0,7834939,11001003,0,101,1,1
100001,121403,562518949,"Downtown Seattle","",1,7834940,20001002,0,101,1,1
100001,121403,562518959,"Kinnear Seattle Center W","",0,7834941,11001003,0,101,1,1
100001,121403,562519009,"Kinnear Seattle Center W","",0,7834927,11001003,0,101,1,1
100001,121403,562519019,"Downtown Seattle","",1,7834938,20001002,0,101,1,1
100001,121403,562519029,"Downtown Seattle","",1,7834943,20001002,0,101,1,1
100001,121403,562519059,"Kinnear Seattle Center W","",0,7834935,11001003,0,101,1,1
100001,121403,562519069,"Downtown Seattle","",1,7834939,20001002,0,101,1,1
100001,121403,562519089,"Downtown Seattle","",1,7834941,20001002,0,101,1,1
100001,121403,562519119,"Kinnear Seattle Center W","",0,7834936,11001003,0,101,1,1
100001,121403,562519129,"Downtown Seattle","",1,7834935,20001002,0,101,1,1
100001,121403,562519159,"Downtown Seattle","",1,7834927,20001002,0,101,1,1
100001,121403,562519179,"Kinnear Seattle Center W","",0,7834926,11001003,0,101,1,1
100001,121403,562519209,"Kinnear Seattle Center W","",0,7834937,11001003,0,101,1,1
100001,121403,562519239,"Downtown Seattle","",1,7834936,20001002,0,101,1,1
100001,121403,562519249,"Kinnear Seattle Center W","",0,7834940,11001003,0,101,1,1
100001,121403,562519259,"Downtown Seattle","",1,7834937,20001002,0,101,1,1
100001,121403,562519279,"Kinnear Seattle Center W","",0,7834943,11001003,0,101,1,1
100001,121403,562519289,"Downtown Seattle","",1,7834926,20001002,0,101,1,1
100001,121403,562519299,"Kinnear Seattle Center W","",0,7834938,11001003,0,101,1,1
100001,121403,562519339,"Downtown Seattle","",1,7834939,20001002,0,101,1,1
100001,121403,562519379,"Downtown Seattle","",1,7834940,20001002,0,101,1,1
100001,121403,562519389,"Kinnear Seattle Center W","",0,7834927,11001003,0,101,1,1
100001,121403,562519409,"Kinnear Seattle Center W","",0,7834939,11001003,0,101,1,1
100001,121403,562519429,"Downtown Seattle","",1,7834943,20001002,0,101,1,1
100001,121403,562519439,"Kinnear Seattle Center W","",0,7834935,11001003,0,101,1,1
100001,121403,562519469,"Downtown Seattle","",1,7834938,20001002,0,101,1,1
100001,121403,562519479,"Kinnear Seattle Center W","",0,7834941,11001003,0,101,1,1
100001,121403,562519519,"Downtown Seattle","",1,7834927,20001002,0,101,1,1
100001,121403,562519529,"Downtown Seattle","",1,7834941,20001002,0,101,1,1
100001,121403,562519549,"Kinnear Seattle Center W","",0,7834936,11001003,0,101,1,1
100001,121403,562519559,"Kinnear Seattle Center W","",0,7834937,11001003,0,101,1,1
100001,121403,562519579,"Kinnear Seattle Center W","",0,7834926,11001003,0,101,1,1
100001,121403,562519599,"Downtown Seattle","",1,7834935,20001002,0,101,1,1
100001,121403,562519629,"Kinnear Seattle Center W","",0,7834938,11001003,0,101,1,1
100001,121403,562519649,"Downtown Seattle","",1,7834937,20001002,0,101,1,1
100001,121403,562519659,"Kinnear Seattle Center W","",0,7834943,11001003,0,101,1,1
100001,121403,562519669,"Kinnear Seattle Center W","",0,7834939,11001003,0,101,1,1
100001,121403,562519679,"Kinnear Seattle Center W","",0,7834940,11001003,0,101,1,1
100001,121403,562519689,"Downtown Seattle","",1,7834926,20001002,0,101,1,1
100001,121403,562519709,"Downtown Seattle","",1,7834936,20001002,0,101,1,1
100001,121403,562519759,"Kinnear Seattle Center W","",0,7834941,11001003,0,101,1,1
100001,121403,562519779,"Downtown Seattle","",1,7834938,20001002,0,101,1,1
100001,121403,562519809,"Downtown Seattle","",1,7834940,20001002,0,101,1,1
100001,121403,562519829,"Downtown Seattle","",1,7834943,20001002,0,101,1,1
100001,121403,562519839,"Kinnear Seattle Center W","",0,7834927,11001003,0,101,1,1
100001,121403,562519859,"Downtown Seattle","",1,7834939,20001002,0,101,1,1
100001,121403,562519869,"Kinnear Seattle Center W","",0,7834935,11001003,0,101,1,1
100001,121403,562519889,"Downtown Seattle","",1,7834941,20001002,0,101,1,1
100001,121403,562519919,"Kinnear Seattle Center W","",0,7834925,11001004,0,101,1,1
100001,121403,562519929,"Kinnear Seattle Center W","",0,7834936,11001003,0,101,1,1
100001,121403,562519979,"Kinnear Seattle Center W","",0,7834926,11001003,0,101,1,1
100001,121403,562519989,"Downtown Seattle","",1,7834935,20001002,0,101,1,1
100001,121403,562519999,"Downtown Seattle","",1,7834927,20001002,0,101,1,1
100001,121403,562520009,"Kinnear Seattle Center W","",0,7834937,11001003,0,101,1,1
100001,121403,562520019,"Kinnear Seattle Center W","",0,7834940,11001003,0,101,1,1
100001,121403,562520029,"Kinnear Seattle Center W","",0,7834938,11001003,0,101,1,1
100001,121403,562520039,"Downtown Seattle","",1,7834925,20001002,0,101,1,1
100001,121403,562520089,"Kinnear Seattle Center W","",0,7834943,11001003,0,101,1,1
100001,121403,562520129,"Kinnear Seattle Center W","",0,7834939,11001003,0,101,1,1
100001,121403,562520139,"Downtown Seattle","",1,7834936,20001002,0,101,1,1
100001,121403,562520149,"Downtown Seattle","",1,7834926,20001002,0,101,1,1
100001,121403,562520179,"Kinnear Seattle Center W","",0,7834941,11001003,0,101,1,1
100001,121403,562520189,"Downtown Seattle","",1,7834937,20001002,0,101,1,1
100001,121403,562520209,"Downtown Seattle","",1,7834940,20001002,0,101,1,1
100001,121403,562520229,"Downtown Seattle","",1,7834943,20001005,0,101,1,1
100001,121403,562520249,"Kinnear Seattle Center W","",0,7834927,11001003,0,101,1,1
100001,121403,562520259,"Downtown Seattle","",1,7834938,20001002,0,101,1,1
100001,121403,562520269,"Kinnear Seattle Center W","",0,7834935,11001003,0,101,1,1
100001,121403,562520279,"Downtown Seattle","",1,7834939,20001002,0,101,1,1
100001,121403,562520329,"Kinnear Seattle Center W","",0,7834925,11001003,0,101,1,1
100001,121403,562520339,"Kinnear Seattle Center W","",0,7834936,11001003,0,101,1,1
100001,121403,562520369,"Downtown Seattle","",1,7834941,20001002,0,101,1,1
100001,121403,562520379,"Downtown Seattle","",1,7834935,20001002,0,101,1,1
100001,121403,562520429,"Kinnear Seattle Center W","",0,7834937,11001003,0,101,1,1
100001,121403,562520439,"Downtown Seattle","",1,7834925,20001005,0,101,1,1
100001,121403,562520449,"Downtown Seattle","",1,7834937,20001002,0,101,1,1
100001,121403,562520459,"Downtown Seattle","",1,7834927,20001005,0,101,1,1
100001,121403,562520479,"Kinnear Seattle Center W","",0,7834938,11001003,0,101,1,1
100001,121403,562520499,"Downtown Seattle","",1,7834936,20001002,0,101,1,1
100001,121403,562520519,"Downtown Seattle","",1,7834938,20001002,0,101,1,1
100001,121403,562520549,"Kinnear Seattle Center W","",0,7834941,11001003,0,101,1,1
100001,121403,562520559,"Kinnear Seattle Center W","",0,7834936,11001003,0,101,1,1
100001,121403,562520579,"Downtown Seattle","",1,7834941,20001002,0,101,1,1
100001,121403,562520609,"Downtown Seattle","",1,7834936,20001002,0,101,1,1
100001,121403,562520619,"Kinnear Seattle Center W","",0,7834937,11001003,0,101,1,1
100001,121403,562520639,"Kinnear Seattle Center W","",0,7834938,11001003,0,101,1,1
100001,121403,562520669,"Downtown Seattle","",1,7834937,20001002,0,101,1,1
100001,121403,562520679,"Kinnear Seattle Center W","",0,7834941,11001003,0,101,1,1
100001,121403,562520699,"Downtown Seattle","",1,7834938,20001002,0,101,1,1
100001,121403,562520729,"Downtown Seattle","",1,7834941,20001002,0,101,1,1
100001,121403,562520779,"Kinnear Seattle Center W","",0,7834942,11001003,0,101,1,1
100001,121403,562520789,"Downtown Seattle","",1,7834942,20001002,0,101,1,1
100001,121403,562520799,"Kinnear Seattle Center W","",0,7834942,11001003,0,101,1,1
100001,121403,562520829,"Downtown Seattle","",1,7834942,20001002,0,101,1,1
100001,121403,562520859,"Downtown Seattle","",1,7834942,20001002,0,101,1,1
100001,121403,562520869,"Kinnear Seattle Center W","",0,7834942,11001003,0,101,1,1
100001,121403,562520879,"Kinnear Seattle Center W","",0,7834942,11001003,0,101,1,1
100001,121403,562520899,"Downtown Seattle","",1,7834942,20001002,0,101,1,1
100001,121403,562520919,"Downtown Seattle","",1,7834942,20001002,0,101,1,1
100001,121403,562520929,"Kinnear Seattle Center W","",0,7834942,11001003,0,101,1,1
100001,121403,562520969,"Kinnear Seattle Center W","",0,7834936,11001003,0,101,1,1
100001,121403,562520979,"Downtown Seattle","",1,7834936,20001002,0,101,1,1
100001,121403,562521009,"Downtown Seattle","",1,7834942,20001002,0,101,1,1
100001,121403,562521039,"Kinnear Seattle Center W","",0,7834936,11001003,0,101,1,1
100001,121403,562521049,"Kinnear Seattle Center W","",0,7834942,11001003,0,101,1,1
100001,121403,562521069,"Downtown Seattle","",1,7834936,20001002,0,101,1,1
100001,25868,651985249,"Downtown Seattle","",1,7834737,20001005,0,101,1,1
100001,25868,651985269,"Kinnear Seattle Center W","",0,7834674,11001004,0,101,1,1
100001,25868,662837349,"Kinnear Seattle Center W","",0,7834739,11001003,0,101,1,1
100001,25868,662837449,"Kinnear Seattle Center W","",0,7834739,11001003,0,101,1,1
100001,25868,662837579,"Kinnear Seattle Center W","",0,7834674,11001003,0,101,1,1
100001,25868,662837599,"Kinnear Seattle Center W","",0,7834674,11001003,0,101,1,1
100001,25868,662837679,"Kinnear Seattle Center W","",0,7834674,11001003,0,101,1,1
100001,25868,662837799,"Kinnear Seattle Center W","",0,7834673,11001003,0,101,1,1
100001,25868,662837909,"Kinnear Seattle Center W","",0,7834673,11001003,0,101,1,1
100001,25868,662838279,"Kinnear Seattle Center W","",0,7834738,11001003,0,101,1,1
100001,25868,662838289,"Kinnear Seattle Center W","",0,7834738,11001003,0,101,1,1
100001,25868,662838509,"Kinnear Seattle Center W","",0,7834738,11001004,0,101,1,1
100001,25868,662838749,"Kinnear Seattle Center W","",0,7834737,11001003,0,101,1,1
100001,25868,662838759,"Kinnear Seattle Center W","",0,7834737,11001003,0,101,1,1
100001,25868,662838769,"Kinnear Seattle Center W","",0,7834737,11001003,0,101,1,1
100001,25868,727424929,"Downtown Seattle","",1,7834739,20001002,0,101,1,1
100001,25868,727424949,"Kinnear Seattle Center W","",0,7834739,11001003,0,101,1,1
100001,25868,727424989,"Kinnear Seattle Center W","",0,7834739,11001003,0,101,1,1
100001,25868,727425029,"Downtown Seattle","",1,7834739,20001002,0,101,1,1
100001,25868,727425039,"Downtown Seattle","",1,7834739,20001002,0,101,1,1
100001,25868,727425059,"Downtown Seattle","",1,7834739,20001002,0,101,1,1
100001,25868,727425129,"Downtown Seattle","",1,7834674,20001002,0,101,1,1
100001,25868,727425139,"Downtown Seattle","",1,7834674,20001002,0,101,1,1
100001,25868,727425149,"Downtown Seattle","",1,7834674,20001002,0,101,1,1
100001,25868,727425159,"Kinnear Seattle Center W","",0,7834674,11001003,0,101,1,1
100001,25868,727425169,"Downtown Seattle","",1,7834674,20001002,0,101,1,1
100001,25868,727425239,"Kinnear Seattle Center W","",0,7834674,11001003,0,101,1,1
100001,25868,727425249,"Downtown Seattle","",1,7834674,20001002,0,101,1,1
100001,25868,727425269,"Kinnear Seattle Center W","",0,7834739,11001003,0,101,1,1
100001,25868,727425289,"Downtown Seattle","",1,7834739,20001002,0,101,1,1
100001,25868,727425339,"Downtown Seattle","",1,7834674,20001002,0,101,1,1
100001,25868,727425359,"Downtown Seattle","",1,7834739,20001002,0,101,1,1
100001,25868,727425369,"Kinnear Seattle Center W","",0,7834674,11001003,0,101,1,1
100001,25868,727425389,"Kinnear Seattle Center W","",0,7834673,11001003,0,101,1,1
100001,25868,727425399,"Downtown Seattle","",1,7834673,20001002,0,101,1,1
100001,25868,727425449,"Downtown Seattle","",1,7834673,20001002,0,101,1,1
100001,25868,727425459,"Kinnear Seattle Center W","",0,7834739,11001003,0,101,1,1
100001,25868,727425469,"Downtown Seattle","",1,7834673,20001002,0,101,1,1
100001,25868,727425499,"Downtown Seattle","",1,7834673,20001002,0,101,1,1
100001,25868,727425559,"Kinnear Seattle Center W","",0,7834673,11001003,0,101,1,1
100001,25868,727425569,"Downtown Seattle","",1,7834673,20001002,0,101,1,1
100001,25868,727425579,"Kinnear Seattle Center W","",0,7834673,11001003,0,101,1,1
100001,25868,727425619,"Downtown Seattle","",1,7834673,20001002,0,101,1,1
100001,25868,727425629,"Kinnear Seattle Center W","",0,7834674,11001003,0,101,1,1
100001,25868,727425659,"Downtown Seattle","",1,7834674,20001002,0,101,1,1
100001,25868,727425669,"Kinnear Seattle Center W","",0,7834673,11001003,0,101,1,1
100001,25868,727425709,"Downtown Seattle","",1,7834739,20001002,0,101,1,1
100001,25868,727425719,"Downtown Seattle","",1,7834673,20001002,0,101,1,1
100001,25868,727425729,"Kinnear Seattle Center W","",0,7834739,11001003,0,101,1,1
100001,25868,727425749,"Downtown Seattle","",1,7834674,20001002,0,101,1,1
100001,25868,727425769,"Downtown Seattle","",1,7834738,20001002,0,101,1,1
100001,25868,727425779,"Kinnear Seattle Center W","",0,7834738,11001003,0,101,1,1
100001,25868,727425809,"Kinnear Seattle Center W","",0,7834738,11001003,0,101,1,1
100001,25868,727425829,"Kinnear Seattle Center W","",0,7834673,11001003,0,101,1,1
100001,25868,727425839,"Kinnear Seattle Center W","",0,7834738,11001003,0,101,1,1
100001,25868,727425849,"Downtown Seattle","",1,7834738,20001002,0,101,1,1
100001,25868,727425939,"Downtown Seattle","",1,7834738,20001002,0,101,1,1
100001,25868,727425949,"Kinnear Seattle Center W","",0,7834738,11001003,0,101,1,1
100001,25868,727425989,"Downtown Seattle","",1,7834738,20001002,0,101,1,1
100001,25868,727426009,"Downtown Seattle","",1,7834738,20001002,0,101,1,1
100001,25868,727426019,"Downtown Seattle","",1,7834738,20001002,0,101,1,1
100001,25868,727426039,"Kinnear Seattle Center W","",0,7834738,11001003,0,101,1,1
100001,25868,727426079,"Downtown Seattle","",1,7834738,20001002,0,101,1,1
100001,25868,727426099,"Downtown Seattle","",1,7834738,20001002,0,101,1,1
100001,25868,727426169,"Kinnear Seattle Center W","",0,7834737,11001003,0,101,1,1
100001,25868,727426189,"Downtown Seattle","",1,7834737,20001002,0,101,1,1
100001,25868,727426199,"Downtown Seattle","",1,7834737,20001002,0,101,1,1
100001,25868,727426239,"Kinnear Seattle Center W","",0,7834737,11001003,0,101,1,1
100001,25868,727426249,"Downtown Seattle","",1,7834737,20001002,0,101,1,1
100001,25868,727426269,"Downtown Seattle","",1,7834737,20001002,0,101,1,1
100001,25868,727426279,"Downtown Seattle","",1,7834737,20001002,0,101,1,1
100001,25868,727426309,"Kinnear Seattle Center W","",0,7834737,11001003,0,101,1,1
100001,25868,727426319,"Kinnear Seattle Center W","",0,7834737,11001003,0,101,1,1
100001,25868,727426359,"Downtown Seattle","",1,7834737,20001002,0,101,1,1
100001,25868,727426429,"Downtown Seattle","",1,7834737,20001002,0,101,1,1
100001,25868,727426449,"Kinnear Seattle Center W","",0,7834737,11001003,0,101,1,1
100001,26730,629479439,"Kinnear Seattle Center W","",0,7834809,11001004,0,101,1,1
100001,26730,629480789,"Downtown Seattle","",1,7834809,20001002,0,101,1,1
100001,26730,629480819,"Downtown Seattle","",1,7834812,20001002,0,101,1,1
100001,26730,629480839,"Downtown Seattle","",1,7834764,20001002,0,101,1,1
100001,26730,629480899,"Downtown Seattle","",1,7834811,20001002,0,101,1,1
100001,26730,629480919,"Downtown Seattle","",1,7834809,20001002,0,101,1,1
100001,26730,727453199,"Downtown Seattle","",1,7834763,20001002,0,101,1,1
100001,26730,727453209,"Kinnear Seattle Center W","",0,7834763,11001003,0,101,1,1
100001,26730,727453229,"Kinnear Seattle Center W","",0,7834763,11001003,0,101,1,1
100001,26730,727453249,"Downtown Seattle","",1,7834763,20001002,0,101,1,1
100001,26730,727453269,"Downtown Seattle","",1,7834763,20001002,0,101,1,1
100001,26730,727453289,"Kinnear Seattle Center W","",0,7834763,11001003,0,101,1,1
100001,26730,727453389,"Kinnear Seattle Center W","",0,7834812,11001003,0,101,1,1
100001,26730,727453399,"Downtown Seattle","",1,7834812,20001002,0,101,1,1
100001,26730,727453449,"Downtown Seattle","",1,7834812,20001002,0,101,1,1
100001,26730,727453459,"Kinnear Seattle Center W","",0,7834812,11001003,0,101,1,1
100001,26730,727453479,"Kinnear Seattle Center W","",0,7834812,11001003,0,101,1,1
100001,26730,727453489,"Downtown Seattle","",1,7834812,20001002,0,101,1,1
100001,26730,727453519,"Downtown Seattle","",1,7834812,20001002,0,101,1,1
100001,26730,727453539,"Kinnear Seattle Center W","",0,7834812,11001003,0,101,1,1
100001,26730,727453549,"Kinnear Seattle Center W","",0,7834812,11001003,0,101,1,1
100001,26730,727453589,"Downtown Seattle","",1,7834812,20001002,0,101,1,1
100001,26730,727453599,"Kinnear Seattle Center W","",0,7834812,11001003,0,101,1,1
100001,26730,727453699,"Downtown Seattle","",1,7834811,20001002,0,101,1,1
100001,26730,727453719,"Kinnear Seattle Center W","",0,7834811,11001003,0,101,1,1
100001,26730,727453729,"Kinnear Seattle Center W","",0,7834811,11001003,0,101,1,1
100001,26730,727453749,"Downtown Seattle","",1,7834811,20001002,0,101,1,1
100001,26730,727453759,"Kinnear Seattle Center W","",0,7834811,11001003,0,101,1,1
100001,26730,727453769,"Downtown Seattle","",1,7834811,20001002,0,101,1,1
100001,26730,727453809,"Kinnear Seattle Center W","",0,7834811,11001003,0,101,1,1
100001,26730,727453819,"Downtown Seattle","",1,7834811,20001002,0,101,1,1
100001,26730,727453869,"Downtown Seattle","",1,7834811,20001002,0,101,1,1
100001,26730,727453879,"Kinnear Seattle Center W","",0,7834811,11001003,0,101,1,1
100001,26730,727453889,"Kinnear Seattle Center W","",0,7834811,11001003,0,101,1,1
100001,26730,727453949,"Kinnear Seattle Center W","",0,7834811,11001003,0,101,1,1
100001,26730,727453959,"Downtown Seattle","",1,7834811,20001002,0,101,1,1
100001,26730,727454059,"Kinnear Seattle Center W","",0,7834764,11001003,0,101,1,1
100001,26730,727454069,"Downtown Seattle","",1,7834764,20001002,0,101,1,1
100001,26730,727454109,"Downtown Seattle","",1,7834764,20001002,0,101,1,1
100001,26730,727454129,"Kinnear Seattle Center W","",0,7834764,11001003,0,101,1,1
100001,26730,727454149,"Kinnear Seattle Center W","",0,7834764,11001003,0,101,1,1
100001,26730,727454159,"Downtown Seattle","",1,7834764,20001002,0,101,1,1
100001,26730,727454179,"Downtown Seattle","",1,7834764,20001002,0,101,1,1
100001,26730,727454209,"Kinnear Seattle Center W","",0,7834764,11001003,0,101,1,1
100001,26730,727454239,"Downtown Seattle","",1,7834764,20001002,0,101,1,1
100001,26730,727454249,"Kinnear Seattle Center W","",0,7834764,11001003,0,101,1,1
100001,26730,727454259,"Downtown Seattle","",1,7834764,20001002,0,101,1,1
100001,26730,727454279,"Kinnear Seattle Center W","",0,7834764,11001003,0,101,1,1
100001,26730,727454309,"Kinnear Seattle Center W","",0,7834764,11001003,0,101,1,1
100001,26730,727454349,"Downtown Seattle","",1,7834811,20001002,0,101,1,1
100001,26730,727454369,"Kinnear Seattle Center W","",0,7834811,11001003,0,101,1,1
100001,26730,727454379,"Downtown Seattle","",1,7834764,20001002,0,101,1,1
100001,26730,727454479,"Kinnear Seattle Center W","",0,7834764,11001003,0,101,1,1
100001,26730,727454499,"Downtown Seattle","",1,7834809,20001002,0,101,1,1
100001,26730,727454519,"Kinnear Seattle Center W","",0,7834809,11001003,0,101,1,1
100001,26730,727454539,"Kinnear Seattle Center W","",0,7834809,11001003,0,101,1,1
100001,26730,727454559,"Downtown Seattle","",1,7834809,20001002,0,101,1,1
100001,26730,727454609,"Kinnear Seattle Center W","",0,7834809,11001003,0,101,1,1
100001,26730,727454619,"Downtown Seattle","",1,7834809,20001002,0,101,1,1
100001,26730,727454639,"Kinnear Seattle Center W","",0,7834809,11001003,0,101,1,1
100001,26730,727454649,"Kinnear Seattle Center W","",0,7834809,11001003,0,101,1,1
100001,26730,727454669,"Downtown Seattle","",1,7834809,20001002,0,101,1,1
100001,26730,727454689,"Downtown Seattle","",1,7834809,20001002,0,101,1,1
100001,26730,727454719,"Kinnear Seattle Center W","",0,7834809,11001003,0,101,1,1
100001,26730,727454739,"Downtown Seattle","",1,7834809,20001002,0,101,1,1
100001,26730,727454759,"Kinnear Seattle Center W","",0,7834809,11001003,0,101,1,1
100001,26730,727454799,"Kinnear Seattle Center W","",0,7834809,11001003,0,101,1,1
100001,26730,727454839,"Downtown Seattle","",1,7834809,20001002,0,101,1,1
100001,26730,727454889,"Downtown Seattle","",1,7834810,20001002,0,101,1,1
100001,26730,727454909,"Downtown Seattle","",1,7834810,20001002,0,101,1,1
100001,26730,727454929,"Downtown Seattle","",1,7834810,20001002,0,101,1,1
100001,26730,727454949,"Kinnear Seattle Center W","",0,7834810,11001003,0,101,1,1
100001,26730,727454969,"Kinnear Seattle Center W","",0,7834810,11001003,0,101,1,1
100001,26730,727455009,"Kinnear Seattle Center W","",0,7834810,11001003,0,101,1,1
100002,121403,675382869,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675382879,"Capitol Hill Via 15th Ave E","",0,7834825,11010006,0,101,1,1
100002,121403,675382889,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675382899,"Capitol Hill Via 15th Ave E","",0,7834825,11010006,0,101,1,1
100002,121403,675382909,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675382919,"Capitol Hill Via 15th Ave E","",0,7834825,11010006,0,101,1,1
100002,121403,675382929,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675382939,"Capitol Hill Via 15th Ave E","",0,7834825,11010006,0,101,1,1
100002,121403,675382949,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675382959,"Capitol Hill Via 15th Ave E","",0,7834825,11010006,0,101,1,1
100002,121403,675382969,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675382979,"Capitol Hill Via 15th Ave E","",0,7834825,11010006,0,101,1,1
100002,121403,675383759,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675383769,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675383779,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675383789,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675383799,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675383809,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675383899,"Downtown Seattle","",1,7834823,20010004,0,101,1,1
100002,121403,675383929,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675383939,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675383949,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675383959,"Downtown Seattle","",1,7834823,20010004,0,101,1,1
100002,121403,675383969,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675383979,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675383989,"Downtown Seattle","",1,7834823,20010004,0,101,1,1
100002,121403,675383999,"Downtown Seattle","",1,7834823,20010004,0,101,1,1
100002,121403,675384009,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675384019,"Downtown Seattle","",1,7834823,20010004,0,101,1,1
100002,121403,675384029,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675384039,"Downtown Seattle","",1,7834823,20010004,0,101,1,1
100002,121403,675384049,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675384059,"Downtown Seattle","",1,7834823,20010004,0,101,1,1
100002,121403,675384069,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675384079,"Downtown Seattle","",1,7834823,20010004,0,101,1,1
100002,121403,675384089,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675384099,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675384109,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675384129,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675384189,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675384219,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675384329,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675384339,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675384349,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675384629,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675384639,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675384739,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675384749,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675384899,"Downtown Seattle","",1,7834824,20010004,0,101,1,1
100002,121403,675384939,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675384949,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675384959,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675384969,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675384989,"Downtown Seattle","",1,7834831,20010004,0,101,1,1
100002,121403,675384999,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675385109,"Downtown Seattle","",1,7834825,20010004,0,101,1,1
100002,121403,675385119,"Downtown Seattle","",1,7834823,20010004,0,101,1,1
